index,TID,breadcrumb,category_name,property_type,building_size,land_size,preferred_size,open_date,listing_agency,price,location_number,location_type,location_name,address,address_1,city,state,zip_code,phone,latitude,longitude,product_depth,bedroom_count,bathroom_count,parking_count,RunDate
899,1351887,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,272m²,800m²,800m²,,Renee's Realty NT - DURACK,"High $500,000 ono",138583851,Buy,"High $500,000 ono","45a & 45b  Camm Street, Johnston, NT 0832",45a & 45b  Camm Street,Johnston,NT,832,0417 718 149,,,feature,4.0,3.0,0.0,2022-05-27 15:54:05
900,1351888,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,117m²,,,All About Real Estate NT - DARWIN CITY,"$345,000 Negotiable",138579507,Buy,"$345,000 Negotiable","14/25 Fairweather Crescent, Coolalinga, NT 0839",14/25 Fairweather Crescent,Coolalinga,NT,839,0438 404 848,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
901,1351889,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,782m²,782m²,,North Property NT - STUART PARK,"PRICE REDUCED - $475,000",138579495,Buy,"PRICE REDUCED - $475,000","5 Groves Street, Bellamack, NT 0832",5 Groves Street,Bellamack,NT,832,08 898 11088 ,,,feature,3.0,2.0,4.0,2022-05-27 15:54:05
902,1351890,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,,,,Get Realty - PALMERSTON CITY,"$360,000",138571859,Buy,"$360,000","2/4 Wirraway Circuit, Moulden, NT 0830",2/4 Wirraway Circuit,Moulden,NT,830,0416175735,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
903,1351891,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,351m²,351m²,,Renee's Realty NT - DURACK,"$399,000",138571527,Buy,"$399,000","2 Archibald Place, Gunn, NT 0832",2 Archibald Place,Gunn,NT,832,0417 718 149,,,feature,3.0,1.0,0.0,2022-05-27 15:54:05
904,1351892,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,,,,,Core Realty NT - RAPID CREEK,"$1,100,000 Duplex Investment",138570979,Buy,"$1,100,000 Duplex Investment","1 Follington Street, Zuccoli, NT 0832",1 Follington Street,Zuccoli,NT,832,0450 473 710,,,premiere,6.0,4.0,4.0,2022-05-27 15:54:05
905,1351893,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,80m²,92m²,80m²,,Nick Mousellis Real Estate - Eview Group Member,"Offers Over $580,000",138568447,Buy,"Offers Over $580,000","6601/7 Anchorage Court, Darwin City, NT 0800",6601/7 Anchorage Court,Darwin City,NT,800,0411724000,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
906,1351894,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,242m²,242m²,,Elders Real Estate - Palmerston,"$409,000",138566059,Buy,"$409,000","7/33 Lancewood Street, Rosebery, NT 0832",7/33 Lancewood Street,Rosebery,NT,832,08 8931 5000,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
907,1351895,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,"2,023m²","2,023m²",,Acacia Realty - NOONAMAH,"$470,000 ONO",138560167,Buy,"$470,000 ONO","36 Aldridge Street, Berry Springs, NT 0838",36 Aldridge Street,Berry Springs,NT,838,0409 768 420,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
908,1351896,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,86m²,,86m²,,Elders Real Estate - Palmerston,"$283,000",121830758,Buy,"$283,000","45/17 Geranium Street, The Gardens, NT 0820",45/17 Geranium Street,The Gardens,NT,820,08 8931 5000,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
909,1351897,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,250m²,"1,020m²","1,020m²",Under offer,Elders Real Estate - Palmerston,UNDER CONTRACT,138558047,Buy,UNDER CONTRACT,"41 Camm Street, Johnston, NT 0832",41 Camm Street,Johnston,NT,832,08 8931 5000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
910,1351898,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,For Sale By Owner                                                                                   ,"Offers Over $699,000",138557711,Buy,"Offers Over $699,000","8 Lemke St, Muirhead, NT 0810",8 Lemke St,Muirhead,NT,810,1300 114 970,,,standard,4.0,2.0,2.0,2022-05-27 15:54:05
911,1351899,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,138557279,Buy,UNDER CONTRACT,"3 Crown Court, Durack, NT 0830",3 Crown Court,Durack,NT,830,08 8943 3000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
912,1351900,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,103m²,212m²,103m²,,@realty - National Head Office Australia,"$390,000+",138557035,Buy,"$390,000+","12/33 Lancewood Street, Rosebery, NT 0832",12/33 Lancewood Street,Rosebery,NT,832,1300 299 377,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
913,1351901,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,838m²,838m²,,Real Estate Central - DARWIN CITY,"$615,000",138551947,Buy,"$615,000","24 Copra Crescent, Karama, NT 0812",24 Copra Crescent,Karama,NT,812,08 8943 3000,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
914,1351902,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,284m²,284m²,,All About Real Estate NT - DARWIN CITY,"$645,000",138550347,Buy,"$645,000","17/18 Annear Court, Stuart Park, NT 0820",17/18 Annear Court,Stuart Park,NT,820,0438 404 848,,,premiere,3.0,3.0,2.0,2022-05-27 15:54:05
915,1351903,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,852m²,852m²,,Red Earth Property,"$599,000",138548191,Buy,"$599,000","11 Troughton Court, Woodroffe, NT 0830",11 Troughton Court,Woodroffe,NT,830,0422315897,,,feature,4.0,2.0,6.0,2022-05-27 15:54:05
916,1351904,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,189m²,189m²,189m²,Under offer,Ray White City (NT) -    ,Contact Agent,138542635,Buy,Contact Agent,"1/3 Mitaros Place, Parap, NT 0820",1/3 Mitaros Place,Parap,NT,820,08 8943 3500,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
917,1351905,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,227m²,876m²,876m²,,Approved Real Estate (NT) - PALMERSTON CITY,"$615,000",138540743,Buy,"$615,000","3 Hodge Street, Johnston, NT 0832",3 Hodge Street,Johnston,NT,832,08 8931 2005,,,standard,4.0,2.0,2.0,2022-05-27 15:54:05
918,1351906,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,834m²,834m²,,Elders Real Estate - Darwin,"$370,000",138537739,Buy,"$370,000","19 Manunda Terrace, Karama, NT 0812",19 Manunda Terrace,Karama,NT,812,08 8946 0500,,,premiere,1.0,1.0,3.0,2022-05-27 15:54:05
919,1351907,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,149m²,804m²,804m²,,Ray White - Darwin City,"$515,000",138534939,Buy,"$515,000","1 Regulus Court, Woodroffe, NT 0830",1 Regulus Court,Woodroffe,NT,830,08 8982 2400,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
920,1351908,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,224m²,720m²,720m²,,Elders Real Estate - Palmerston,"$675,000",108530451,Buy,"$675,000","9 Pumpa Court, Farrar, NT 0830",9 Pumpa Court,Farrar,NT,830,08 8931 5000,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
921,1351909,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Darwin Building Consultants - VIRGINIA,"$289,000",138532675,Buy,"$289,000","406 250 Farrar Blvd, Johnston, NT 0832",406 250 Farrar Blvd,Johnston,NT,832,08 8983 3943,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
922,1351910,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,823m²,823m²,Under offer,Darwin Building Consultants - VIRGINIA,"$480,000",138532507,Buy,"$480,000","40 Hannibal Cres, Gray, NT 0830",40 Hannibal Cres,Gray,NT,830,08 8983 3943,,,standard,3.0,2.0,3.0,2022-05-27 15:54:05
923,1351911,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,188m²,,188m²,,Elders Real Estate - Darwin,"OFFERS OVER $500,000",138529151,Buy,"OFFERS OVER $500,000","15/58 Bayview Boulevard, Bayview, NT 0820",15/58 Bayview Boulevard,Bayview,NT,820,08 8946 0500,,,premiere,3.0,2.0,2.0,2022-05-27 15:54:05
924,1351912,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,158m²,158m²,,Elders Real Estate - Darwin,FASTRAK,138523563,Buy,FASTRAK,"14/5 Mitaros Place, Parap, NT 0820",14/5 Mitaros Place,Parap,NT,820,08 8946 0500,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
925,1351913,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,93m²,,93m²,,Raine & Horne - Darwin,"Offers Over $299,000",138518031,Buy,"Offers Over $299,000","9/1 Progress Drive, Coconut Grove, NT 0810",9/1 Progress Drive,Coconut Grove,NT,810,08 8941 8941,,,premiere,2.0,2.0,1.0,2022-05-27 15:54:05
926,1351914,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,215m²,634m²,634m²,,Approved Real Estate (NT) - PALMERSTON CITY,"$615,000",138517875,Buy,"$615,000","24 McAulay Street, Rosebery, NT 0832",24 McAulay Street,Rosebery,NT,832,08 8931 2005,,,standard,4.0,2.0,2.0,2022-05-27 15:54:05
927,1351915,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,193m²,754m²,754m²,Under offer,Raine & Horne - Darwin,UNDER CONTRACT,138516935,Buy,UNDER CONTRACT,"7 Floyd Court, Coconut Grove, NT 0810",7 Floyd Court,Coconut Grove,NT,810,08 8941 8941,,,premiere,4.0,2.0,2.0,2022-05-27 15:54:05
928,1351916,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,66m²,,66m²,,Elders Real Estate - Darwin,"PRICE GUIDE $260,000",138507327,Buy,"PRICE GUIDE $260,000","5/13 Gove Street, Alawa, NT 0810",5/13 Gove Street,Alawa,NT,810,08 8946 0500,,,premiere,2.0,1.0,1.0,2022-05-27 15:54:05
929,1351917,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,170m²,974m²,974m²,,For Sale By Owner                                                                                   ,"$675,000",138504247,Buy,"$675,000","43 Kilfoyle Cres, Nakara, NT 0810",43 Kilfoyle Cres,Nakara,NT,810,1300 114 970,,,standard,4.0,3.0,2.0,2022-05-27 15:54:05
930,1351918,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,708m²,708m²,,Knight Frank (NT) - Darwin,"$515,000",138502895,Buy,"$515,000","49 Flynn Circuit, Bellamack, NT 0832",49 Flynn Circuit,Bellamack,NT,832,08 8982 2500,,,feature,3.0,2.0,2.0,2022-05-27 15:54:05
931,1351919,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Real Estate Central - DARWIN CITY,UNDER CONTRACT,138501907,Buy,UNDER CONTRACT,"6 Adcock Crescent, Nakara, NT 0810",6 Adcock Crescent,Nakara,NT,810,08 8943 3000,,,premiere,6.0,2.0,4.0,2022-05-27 15:54:05
932,1351920,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,171m²,316m²,316m²,Under offer,For Sale By Owner                                                                                   ,"$545,000",138500535,Buy,"$545,000","23 Kangaroo St, Zuccoli, NT 0832",23 Kangaroo St,Zuccoli,NT,832,1300 114 970,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
933,1351921,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,All About Real Estate NT - DARWIN CITY,UNDER OFFER,138495575,Buy,UNDER OFFER,"1/2 Bamboo Street, Nightcliff, NT 0810",1/2 Bamboo Street,Nightcliff,NT,810,0438 404 848,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
934,1351922,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Professionals - DARWIN CITY,"$470,000",138491115,Buy,"$470,000","109/12 Harvey Street, Darwin City, NT 0800",109/12 Harvey Street,Darwin City,NT,800,08 8941 8289,,,feature,3.0,2.0,1.0,2022-05-27 15:54:05
935,1351923,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,117m²,,,First National Real Estate O'Donoghues - Darwin,"Offers over $539,000",138490143,Buy,"Offers over $539,000","1607/31 Woods Street, Darwin City, NT 0800",1607/31 Woods Street,Darwin City,NT,800,08 8942 8942,,,feature,2.0,2.0,1.0,2022-05-27 15:54:05
936,1351924,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Real Estate Central - DARWIN CITY,"$475,000",138488975,Buy,"$475,000","113 Maurice Terrace, Bakewell, NT 0832",113 Maurice Terrace,Bakewell,NT,832,08 8943 3000,,,premiere,3.0,1.0,2.0,2022-05-27 15:54:05
937,1351925,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Duplex/Semi-detached,,397m²,397m²,Under offer,No Agent Property - BRIGHTON EAST,Under Offer,138488711,Buy,Under Offer,"2/7 Songlark Street, Bakewell, NT 0832",2/7 Songlark Street,Bakewell,NT,832,1300 850 855,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
938,1351926,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,PRD Darwin - DARWIN City,"Offers over $360,000",138487679,Buy,"Offers over $360,000","18/1 Eric Street, Alawa, NT 0810",18/1 Eric Street,Alawa,NT,810,0421073034,,,feature,3.0,1.0,1.0,2022-05-27 15:54:05
939,1351927,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,827m²,827m²,,Home Zone NT - DARWIN,"$449,000",138487583,Buy,"$449,000","50 Victoria Drive, Gray, NT 0830",50 Victoria Drive,Gray,NT,830,0418 895 345,,,feature,3.0,1.0,2.0,2022-05-27 15:54:05
940,1351928,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,312m²,312m²,,Home Zone NT - DARWIN,"$479,000",138486915,Buy,"$479,000","21 Ashburton Way, Gunn, NT 0832",21 Ashburton Way,Gunn,NT,832,0418 895 345,,,feature,3.0,1.0,2.0,2022-05-27 15:54:05
941,1351929,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Elaine Mills Property Management - COOLALINGA,"$370,000",138486551,Buy,"$370,000","14.121 Flynn Circuit, Bellamack, NT 0832",14.121 Flynn Circuit,Bellamack,NT,832,08 8983 1800,,,feature,2.0,1.0,2.0,2022-05-27 15:54:05
942,1351930,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,LJ Hooker Darwin -   ,"$519,000",138483943,Buy,"$519,000","709/102 The Esplanade, Darwin City, NT 0800",709/102 The Esplanade,Darwin City,NT,800,08 8924 0900,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
943,1351931,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Kalo Real Estate - Darwin,"$540,000",138478459,Buy,"$540,000","11 Richards Cres, Rosebery, NT 0832",11 Richards Cres,Rosebery,NT,832,0889453340,,,feature,4.0,2.0,2.0,2022-05-27 15:54:05
944,1351932,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,50m²,50m²,,LJ Hooker Darwin -   ,"$219,000",138466843,Buy,"$219,000","512/5 Gardiner Street, Darwin City, NT 0800",512/5 Gardiner Street,Darwin City,NT,800,08 8924 0900,,,premiere,1.0,1.0,1.0,2022-05-27 15:54:05
945,1351933,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Residential Land,,815m²,815m²,,For Sale By Owner                                                                                   ,"Offers over $385,000",203232055,Buy,"Offers over $385,000","59 Flinders Drive, Stuart Park, NT 0820",59 Flinders Drive,Stuart Park,NT,820,1300 114 970,,,standard,,,,2022-05-27 15:54:05
946,1351934,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,1.99ha,1.99ha,Under offer,Complete Real Estate (NT),"Price Guide Low $700,000",129202186,Buy,"Price Guide Low $700,000","430 Whitewood Road, Howard Springs, NT 0835",430 Whitewood Road,Howard Springs,NT,835,08 8983 1266,,,feature,4.0,2.0,4.0,2022-05-27 15:54:05
947,1351935,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,783m²,783m²,Under offer,Renee's Realty NT - DURACK,"$499,000",138454103,Buy,"$499,000","27 Sonder Crescent, Bakewell, NT 0832",27 Sonder Crescent,Bakewell,NT,832,0417 718 149,,,feature,3.0,1.0,0.0,2022-05-27 15:54:05
948,1351936,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,"1,000m²",2.02ha,2.02ha,Under offer,Real Value Properties NT - Northern Territory,"OFFERS OVER $1,200,000",138452951,Buy,"OFFERS OVER $1,200,000","91 Kareela Drive, Girraween, NT 0836",91 Kareela Drive,Girraween,NT,836,08 8983 1888,,,feature,5.0,3.0,8.0,2022-05-27 15:54:05
949,1351937,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Lifestyle,,3.64ha,3.64ha,,Real Estate Central Projects - Darwin,Under Contract,700183419,Buy,Under Contract,"700 Pioneer Drive, Humpty Doo, NT 0836",700 Pioneer Drive,Humpty Doo,NT,836,08 8943 3000,,,premiere,5.0,2.0,4.0,2022-05-27 15:54:05
950,1351938,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,804m²,804m²,,First National Real Estate O'Donoghues - Darwin,"Offers invited $539,000",138452507,Buy,"Offers invited $539,000","14 Pitman Court, Malak, NT 0812",14 Pitman Court,Malak,NT,812,08 8942 8942,,,feature,3.0,1.0,2.0,2022-05-27 15:54:05
951,1351939,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Professionals - DARWIN CITY,"Offers over $600,000 Considered",138452407,Buy,"Offers over $600,000 Considered","40 Liddy Crescent, Farrar, NT 0830",40 Liddy Crescent,Farrar,NT,830,08 8941 8289,,,feature,4.0,2.0,2.0,2022-05-27 15:54:05
952,1351940,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Ausway Group,"$235,000 negotiable",138450183,Buy,"$235,000 negotiable","414/3  Gardiner street, Darwin City, NT 0800",414/3  Gardiner street,Darwin City,NT,800,0451125286,,,feature,1.0,1.0,1.0,2022-05-27 15:54:05
953,1351941,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,,Renee's Realty NT - DURACK,"Offers Over $499,000",138445635,Buy,"Offers Over $499,000","67 Eucalyptus Road, Herbert, NT 0836",67 Eucalyptus Road,Herbert,NT,836,0417 718 149,,,feature,2.0,1.0,0.0,2022-05-27 15:54:05
954,1351942,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,360m²,9.71ha,9.71ha,,Real Estate NT by George Pikos - FANNIE BAY,$1.15m,138443023,Buy,$1.15m,"73B Gulnare Rd, Bees Creek, NT 0822",73B Gulnare Rd,Bees Creek,NT,822,08 8941 9959,,,feature,3.0,2.0,12.0,2022-05-27 15:54:05
955,1351943,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Townhouse,,,,,For Sale By Owner                                                                                   ,"$699,000",138439219,Buy,"$699,000","4/17 Annear Ct, Stuart Park, NT 0820",4/17 Annear Ct,Stuart Park,NT,820,1300 114 970,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
956,1351944,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,126m²,126m²,,Elders Real Estate - Darwin,"PRICE GUIDE $395,000",138438907,Buy,"PRICE GUIDE $395,000","12/7 Merkur Court, Larrakeyah, NT 0820",12/7 Merkur Court,Larrakeyah,NT,820,08 8946 0500,,,feature,2.0,1.0,2.0,2022-05-27 15:54:05
957,1351945,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,322m²,322m²,,Call2View Real Estate - Palmerston,PRICE DROP $645k,138435283,Buy,PRICE DROP $645k,"3/18 Annear Court, Stuart Park, NT 0820",3/18 Annear Court,Stuart Park,NT,820,08 8932 8858,,,premiere,3.0,3.0,3.0,2022-05-27 15:54:05
958,1351946,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,Cate Killiner Real Estate - Woolner,"$269,000",138433851,Buy,"$269,000","44/23 Hudson Fysh Avenue, Parap, NT 0820",44/23 Hudson Fysh Avenue,Parap,NT,820,08 8942 2283,,,standard,2.0,1.0,1.0,2022-05-27 15:54:05
959,1351947,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Block Of Units,,,,,For Sale By Owner                                                                                   ,"$3,990,000",138433543,Buy,"$3,990,000","20 Gothenburg Crescent, Stuart Park, NT 0820",20 Gothenburg Crescent,Stuart Park,NT,820,1300 114 970,,,standard,2.0,1.0,1.0,2022-05-27 15:54:05
960,1351948,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,133m²,,133m²,Under offer,For Sale By Owner                                                                                   ,"Offers over $419,000",138431255,Buy,"Offers over $419,000","4/13 Quandong Crescent, Nightcliff, NT 0810",4/13 Quandong Crescent,Nightcliff,NT,810,1300 114 970,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
961,1351949,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Unit,,,,,PRD Darwin - DARWIN City,"Offers over $380,000",138431123,Buy,"Offers over $380,000","1/15 Undoolya Street, Tiwi, NT 0810",1/15 Undoolya Street,Tiwi,NT,810,0421073034,,,feature,2.0,1.0,2.0,2022-05-27 15:54:05
962,1351950,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,135m²,,135m²,,@realty - National Head Office Australia,"$430,000",138428675,Buy,"$430,000","3/24 Sergison Circuit, Rapid Creek, NT 0810",3/24 Sergison Circuit,Rapid Creek,NT,810,1300 299 377,,,standard,2.0,2.0,2.0,2022-05-27 15:54:05
963,1351951,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,124m²,124m²,,Call2View Real Estate - Palmerston,"$244,000",138411891,Buy,"$244,000","10/26 Flametree Circuit, Rosebery, NT 0832",10/26 Flametree Circuit,Rosebery,NT,832,08 8932 8858,,,premiere,2.0,1.0,2.0,2022-05-27 15:54:05
964,1351952,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,,,,Under offer,Cate Killiner Real Estate - Woolner,"$599,000",138411811,Buy,"$599,000","22 Rosewood Crescent, Leanyer, NT 0812",22 Rosewood Crescent,Leanyer,NT,812,08 8942 2283,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
965,1351953,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",Apartment,,,,,Real Estate Central - DARWIN CITY,"Offers Over $480,000",138411091,Buy,"Offers Over $480,000","9/82 Nightcliff Road, Rapid Creek, NT 0810",9/82 Nightcliff Road,Rapid Creek,NT,810,08 8943 3000,,,premiere,2.0,2.0,2.0,2022-05-27 15:54:05
966,1351954,Buy>NT>DARWIN,"Real Estate & Property for sale in DARWIN, NT 0801",House,186.3m²,360m²,360m²,,Kassiou Constructions - HOWARD SPRINGS,"$560,000",138408951,Buy,"$560,000","Lot 585 Laniyuk Court, Zuccoli, NT 0832",Lot 585 Laniyuk Court,Zuccoli,NT,832,08 89834326,,,standard,3.0,2.0,2.0,2022-05-27 15:54:05
